index,genus
4675,SOLOBACTERIUM
4677,[EUBACTERIUM]_HALLII_GROUP
4678,ACHROMOBACTER
4679,BROCHOTHRIX
4680,CHRYSEOBACTERIUM
4681,ACETIVIBRIO_ETHANOLGIGNENS_GROUP
4682,SYNTROPHOCOCCUS
4683,SOLOBACTERIUM
4684,[EUBACTERIUM]_OXIDOREDUCENS_GROUP
4685,MOGIBACTERIUM
4686,RUMINICLOSTRIDIUM
4687,INTESTINIMONAS
4688,[EUBACTERIUM]_RECTALE_GROUP
4689,ARCOBACTER
4690,AQUASPIRILLUM
4691,CAMPYLOBACTER
4692,LACHNOCLOSTRIDIUM
4693,CHRYSEOBACTERIUM
4695,CETOBACTERIUM
4697,ANAEROFILUM
4698,ARCOBACTER
4700,GEOTHRIX
4701,CHELATIVORANS
4704,CHRYSEOBACTERIUM
4705,[EUBACTERIUM]_RECTALE_GROUP
4706,ACHROMOBACTER
4707,ARCOBACTER
4708,RUMINOCOCCUS
4709,LACHNOSPIRACEAE_GENUS
4710,RUMINOCOCCACEAE_GENUS
4711,ACHROMOBACTER
4715,ACIDAMINOBACTER
4716,LACHNOSPIRACEAE_NK4A136_GROUP
4717,LACHNOSPIRACEAE_AC2044_GROUP
4718,ANAEROBACTERIUM
4720,CHRISTENSENELLACEAE_R-7_GROUP
4721,VERRUCOMICROBIA_WCHB1-41_GENUS
4722,ANAEROTRUNCUS
4723,LUTISPORA
4724,CHRYSEOBACTERIUM
4725,LACHNOSPIRACEAE_UCG-004
4726,RUMINOCOCCACEAE_GENUS
4728,ACETANAEROBACTERIUM
4730,SPOROBACTER
4731,[EUBACTERIUM]_NODATUM_GROUP
4732,ACIDIPILA
4736,[EUBACTERIUM]_NODATUM_GROUP
4737,CAULOBACTER
4738,LACHNOCLOSTRIDIUM
4739,ANAEROFILUM
4741,VICTIVALLIS
4743,MANGROVIFLEXUS
4744,CLOSTRIDIALES_VADINBB60_GROUP_GENUS
4745,CLOSTRIDIALES_VADINBB60_GROUP_GENUS
4746,EREMOCOCCUS
4747,RHODOBIACEAE_GENUS
4748,CALDILINEA
4749,ACIDITERRIMONAS
4750,CHLOROFLEXI_TK10_GENUS
4751,SPORICHTHYA
4753,BACILLUS
4754,GAIELLA
4755,CHLOROFLEXI_JG30-KF-CM66_GENUS
4757,ARCOBACTER
4758,DESULFURIVIBRIO
4759,[EUBACTERIUM]_RECTALE_GROUP
4761,ACIDAMINOBACTER
4762,CHELATOCOCCUS
4765,CELLULOMONAS
4766,MARINIPHAGA
4767,NITRILIRUPTOR
4769,HYDROGENISPORA
4770,ANAEROBACTERIUM
4771,DESULFATITALEA
4773,DESULFATITALEA
4774,ACTINOMYCES
4775,GEOBACTER
4777,ARCOBACTER
4778,SPOROBACTER
4779,LACHNOSPIRACEAE_NK4A136_GROUP
4780,ANAEROBACTERIUM
4781,PREVOTELLA
4782,BACILLUS
4783,MYCOBACTERIUM
4784,MARINOBACTERIUM
4785,RHODOCOCCUS
4787,SULFOLOBUS
4788,GAMMAPROTEOBACTERIA_GENUS
4790,DESULFOBULBUS
4791,BARNESIELLA
4792,LEWINELLA
4793,GALLIBACTERIUM
4794,PHYCISPHAERA
4796,INSOLITISPIRILLUM
4797,LACHNOCLOSTRIDIUM
4798,STREPTOMYCES
4799,KINGELLA
4800,HALIANGIUM
4801,PROPIONISPIRA
4803,ACIDAMINOBACTER
4804,[EUBACTERIUM]_NODATUM_GROUP
4805,VERRUCOMICROBIA_WCHB1-41_GENUS
4806,SPOROBACTER
4807,PREVOTELLA
4808,SPOROBACTER
4809,RUMINOCOCCUS
4810,GEMMATIMONADETES_GENUS
4812,ACIDITERRIMONAS
4813,ILUMATOBACTER
4818,GRACILIMONAS
4819,BACTEROIDETES_HK-RBC54_GENUS
4820,MARINIPHAGA
4821,CHTHONOMONAS
4822,MARINIPHAGA
4823,CHRISTENSENELLACEAE_R-7_GROUP
4824,SPHINGOBACTERIUM
4826,PHAEOSPIRILLUM
4828,SPOROCYTOPHAGA
4829,CURTOBACTERIUM
4831,RIKENELLACEAE_RC9_GUT_GROUP
4832,RIKENELLACEAE_RC9_GUT_GROUP
4834,OBESUMBACTERIUM
4835,PAENIBACILLUS
4836,GRACILIBACTER
4837,ECTOTHIORHODOSPIRACEAE_GENUS
4838,OCEANICAULIS
4839,AMINICENANTES_GENUS
4840,MARINOBACTERIUM
4841,PSYCHROBACTER
4842,PROSTHECOMICROBIUM
4844,AEROSPHAERA
4845,RHODOSPIRILLACEAE_GENUS
4848,ATOPOBIUM
4850,METHANOBACTERIA_GENUS
4851,PASTEURELLA
4852,LEWINELLA
4855,RHODOSPIRILLACEAE_GENUS
4856,CLOSTRIDIUM
4857,COPROBACILLUS
4858,HYDROGENISPORA
4860,KINGELLA
4861,HYDROGENIBACILLUS
4863,BARNESIELLA
4864,ALBIDOVULUM
4866,LACHNOCLOSTRIDIUM
4868,CHRYSEOBACTERIUM
4869,CLOSTRIDIUM
4870,ACTINOBACTERIA_GENUS
4873,FODINICURVATA
4876,ANAEROBACTERIUM
4877,RUMINICLOSTRIDIUM
4879,ROSEBURIA
4880,AQUASPIRILLUM
4881,INTESTINIBACTER
4882,[EUBACTERIUM]_NODATUM_GROUP
4883,AQUASPIRILLUM
4885,RUMINICLOSTRIDIUM
4887,FACKLAMIA
4888,CHRYSEOBACTERIUM
4889,ANAEROTRUNCUS
4890,CHIAYIIVIRGA
4891,COHNELLA
4892,CLOSTRIDIALES_GENUS
4896,PEPTOCOCCUS
4897,CALORAMATOR
4898,ANAEROBACULUM
4900,ANAEROFILUM
4903,CHRYSEOBACTERIUM
4904,AQUIBACILLUS
4907,FERRUGINIBACTER
4908,PALUDIBACTER
4910,STAPHYLOCOCCUS
4911,ALBIMONAS
4912,BARNESIELLA
4913,MARINILACTIBACILLUS
4914,HALOBACTERIUM
4915,LEGIONELLA
4916,ERWINIA
4917,PSEUDOBUTYRIVIBRIO
4918,CURVIBACTER
4919,VULGATIBACTER
4920,CHRISTENSENELLA
4921,VERRUCOMICROBIA_WCHB1-41_GENUS
4923,ARTHROBACTER
4924,PISCICOCCUS
4925,GAMMAPROTEOBACTERIA_GENUS
4926,AMARICOCCUS
4927,RUMINOCOCCACEAE_GENUS
4929,MYXOCOCCALES_GENUS
4930,PREVOTELLA
4931,ECTOTHIORHODOSPIRACEAE_GENUS
4933,PEPTOCOCCUS
4935,THERMOSPOROTHRIX
4936,BLAUTIA
4937,CHLOROBIALES_OPB56_GENUS
4938,SOLIBACTERACEAE_GENUS
4939,ACIDOBACTERIACEAE_GENUS
4940,ECTOTHIORHODOSPIRA
4941,BETAPROTEOBACTERIA_GENUS
4945,METHYLONATRUM
4949,HALIANGIUM
4950,DENITROBACTERIUM
4951,AFIPIA
4952,HALIANGIUM
4955,SYMBIOBACTERIUM
4957,BURKHOLDERIALES_GENUS
4958,THIOPROFUNDUM
4959,ACTINOBACTERIA_GENUS
4962,BARNESIELLA
4963,ENTEROBACTER
4964,RUMINICLOSTRIDIUM
4965,RUMINICLOSTRIDIUM
4966,AQUICELLA
4967,RUMINOCOCCACEAE_GENUS
4968,VICTIVALLIS
4970,RUMINOCOCCUS
4971,EXIGUOBACTERIUM
4973,BEIJERINCKIA
4974,RUMINOCOCCACEAE_GENUS
4976,LACHNOSPIRACEAE_GENUS
4977,BARNESIELLA
4978,SPHINGOBACTERIALES_GENUS
4979,PSEUDOFULVIMONAS
4980,NANNOCYSTACEAE_GENUS
4981,PASTEURELLA
4982,GAMMAPROTEOBACTERIA_GENUS
4983,POLARIBACTER
4985,LYSINIBACILLUS
4986,DEFLUVIICOCCUS
4987,SOLIBACTERACEAE_GENUS
4989,PROTEINICLASTICUM
4990,DEHALOGENIMONAS
4991,CHLOROBIALES_OPB56_GENUS
4992,BARNESIELLA
4993,MARMORICOLA
4994,ARTHROBACTER
4995,BIFIDOBACTERIUM
4996,RHODOSPIRILLACEAE_GENUS
4998,DESULFOBACTERACEAE_GENUS
4999,CATENISPHAERA
5000,RHODOSPIRILLACEAE_GENUS
5001,ANAEROTRUNCUS
5002,ACIDIPILA
5003,RHODOLIGOTROPHOS
5004,[EUBACTERIUM]_COPROSTANOLIGENES_GROUP
5005,GUGGENHEIMELLA
5006,TINDALLIA
5008,KTEDONOBACTERIA_B12-WMSP1_GENUS
5009,RHODOCOCCUS
5010,DESULFATITALEA
5011,BIFIDOBACTERIUM
5012,BLASTOCOCCUS
5014,SYNTROPHORHABDUS
5016,BLAUTIA
5017,CLOSTRIDIALES_VADINBB60_GROUP_GENUS
5018,BLAUTIA
5019,CLOSTRIDIALES_VADINBB60_GROUP_GENUS
5021,ACIDITERRIMONAS
5022,ACTINOMYCES
5023,DESULFOMICROBIUM
5024,GEMMATIMONAS
5025,ACIDOBACTERIACEAE_GENUS
5026,RHIZOBIUM
5028,CALDILINEA
5029,CALDILINEA
5030,HOLOPHAGALES_GENUS
5031,BIFIDOBACTERIUM
5032,PEPTOCOCCACEAE_GENUS
5035,FODINICURVATA
5037,PSYCHROBACTER
5040,BETAPROTEOBACTERIA_GENUS
5042,ATOPOBIUM
5043,SHIGELLA
5044,CALDILINEA
5045,LEWINELLA
5047,AZORHIZOBIUM
5049,ACIDOTHERMUS
5050,ACIDOTHERMUS
5052,CHLOROFLEXI_TK10_GENUS
5053,RUMINICLOSTRIDIUM
5056,SPHINGOPYXIS
5057,KOCURIA
5059,DESULFOVIBRIO
5060,SOLITALEA
5061,GAMMAPROTEOBACTERIA_GENUS
5064,HESPELLIA
5066,ACIDOBACTERIACEAE_GENUS
5067,ML635J-21_GENUS
5069,DICTYOGLOMUS
5070,DESULFOMICROBIUM
5071,DESULFOFABA
5072,ROSEOMONAS
5073,PEDOBACTER
5074,TYZZERELLA
5075,METHYLOCALDUM
5078,RHODOSPIRILLACEAE_GENUS
5079,ANAEROBACTERIUM
5080,PROTEUS
5081,ANAEROTRUNCUS
5083,THERMOMICROBIA_JG30-KF-CM45_GENUS
5084,STIGMATELLA
5085,PEPTONIPHILUS
5086,FLAVIFLEXUS
5088,FLAVOBACTERIUM
5091,[EUBACTERIUM]_COPROSTANOLIGENES_GROUP
5094,GUGGENHEIMELLA
5095,FACKLAMIA
5098,RUMINICLOSTRIDIUM
5099,SEDIMENTIBACTER
5100,COXIELLA
5101,HELCOCOCCUS
5102,GARICOLA
5103,SPHINGOBACTERIUM
5105,PALUDIBACULUM
5106,RHODOPLANES
5107,PSEUDANABAENA
5109,NOCARDIOIDES
5110,CHIAYIIVIRGA
5111,DESULFURISPORA
5112,GORDONIBACTER
5113,BACILLUS
5115,ANAEROVORAX
5117,SYNTROPHOCOCCUS
5118,PHOCAEICOLA
5119,BEIJERINCKIA
5120,CHIAYIIVIRGA
5121,PREVOTELLA
5122,LACHNOSPIRACEAE_UCG-005
5123,ANAEROTRUNCUS
5124,LUTEIMONAS
5126,SACCHAROFERMENTANS
5127,ALISTIPES
5128,NOCARDIOIDES
5129,TERRIMONAS
5130,MYXOCOCCALES_GENUS
5132,EISENBERGIELLA
5133,MURIMONAS
5135,MARINIMICROBIUM
5136,PSEUDANABAENA
5137,SPHINGOBACTERIUM
5144,HUNGATELLA
5145,RIKENELLACEAE_RC9_GUT_GROUP
5146,BEIJERINCKIA
5147,CHIAYIIVIRGA
5148,COMMENSALIBACTER
5149,FAECALIBACTERIUM
5150,LACHNOSPIRACEAE_GENUS
5151,ANAEROBACTERIUM
5153,LACHNOSPIRACEAE_GENUS
5154,ROSEIFLEXUS
5155,[EUBACTERIUM]_NODATUM_GROUP
5156,[EUBACTERIUM]_COPROSTANOLIGENES_GROUP
5157,ARACHIDICOCCUS
5158,ACHOLEPLASMA
5160,ARCANOBACTERIUM
5161,GASTRANAEROPHILALES_GENUS
5162,ANAEROBACTERIUM
5164,ACIDIPILA
5166,COXIELLA
5168,SPOROBACTER
5169,BEIJERINCKIA
5170,OSCILLIBACTER
5171,ANAEROBACTERIUM
5174,RUMINOCOCCACEAE_GENUS
5175,ALPHAPROTEOBACTERIA_GENUS
5176,LACHNOCLOSTRIDIUM
5178,LACHNOSPIRACEAE_GENUS
5179,[EUBACTERIUM]_RECTALE_GROUP
5180,RUMINOCOCCACEAE_GENUS
5181,ACETITOMACULUM
5182,ALPHAPROTEOBACTERIA_GENUS
5183,LACHNOSPIRACEAE_GENUS
5184,SPOROBACTER
5185,LACHNOSPIRACEAE_GENUS
5186,CELLULOSILYTICUM
5187,RUMINOCOCCACEAE_GENUS
5188,LACHNOCLOSTRIDIUM
5189,RUMINOCOCCACEAE_GENUS
5190,LACHNOSPIRACEAE_UCG-005
5191,LACHNOCLOSTRIDIUM
5192,RUMINOCOCCACEAE_GENUS
5195,SPOROBACTER
5196,[EUBACTERIUM]_COPROSTANOLIGENES_GROUP
5197,LACHNOSPIRACEAE_UCG-002
5198,CLOSTRIDIALES_GENUS
5199,[EUBACTERIUM]_RECTALE_GROUP
5201,RUMINICLOSTRIDIUM
5202,SPOROBACTER
5203,CHRYSEOBACTERIUM
5205,LACHNOSPIRACEAE_GENUS
5206,LACHNOSPIRACEAE_GENUS
5207,RUMINOCOCCACEAE_GENUS
5208,BELLIELLA
5209,ALPHAPROTEOBACTERIA_GENUS
5211,LYSOBACTER
5212,RIKENELLACEAE_RC9_GUT_GROUP
5214,NEISSERIACEAE_GENUS
5215,LACHNOSPIRACEAE_AC2044_GROUP
5216,ANAEROFILUM
5217,LACHNOSPIRACEAE_GENUS
5218,LACHNOSPIRACEAE_GENUS
5219,SOLIRUBROBACTER
5220,OSCILLIBACTER
5221,[EUBACTERIUM]_RECTALE_GROUP
5222,TYZZERELLA
5223,BARNESIELLA
5225,ACETITOMACULUM
5226,BARNESIELLA
5227,LACHNOSPIRACEAE_GENUS
5229,ARIDIBACTER
5232,BELLIELLA
5233,RIKENELLACEAE_RC9_GUT_GROUP
5234,ANAEROBACTERIUM
5236,TYZZERELLA
5238,CORYNEBACTERIUM
5239,LACHNOSPIRACEAE_GENUS
5240,RUMINOCOCCACEAE_GENUS
5243,CHITINIVIBRIO
5244,ANAEROBACTERIUM
5245,SUCCINICLASTICUM
5246,MOHEIBACTER
5248,FAECALIBACTERIUM
5250,[EUBACTERIUM]_RECTALE_GROUP
5251,ARCANOBACTERIUM
5252,TEPIDISPHAERA
5253,PARACOCCUS
5254,COXIELLA
5255,ANAEROBACTERIUM
5256,PEPTONIPHILUS
5257,PREVOTELLA
5260,INTESTINIBACTER
5262,LACHNOSPIRACEAE_UCG-004
5263,ANAEROFILUM
5264,ANAEROBACTERIUM
5265,SPOROBACTER
5267,LACHNOCLOSTRIDIUM
5268,ANAEROFILUM
5269,RUMINOCOCCACEAE_GENUS
5271,ACIDAMINOCOCCUS
5272,ACETITOMACULUM
5273,CHITINOPHAGA
5276,ACETITOMACULUM
5278,ROSEBURIA
5281,GASTRANAEROPHILALES_GENUS
5282,CORYNEBACTERIUM
5283,RUMINOCOCCACEAE_GENUS
5284,LACHNOSPIRACEAE_NK3A20_GROUP
5285,LACHNOSPIRACEAE_GENUS
5286,CORYNEBACTERIUM
5289,PREVOTELLA
5290,CAMINICELLA
5291,LACHNOSPIRACEAE_NK4A136_GROUP
5292,LACHNOSPIRACEAE_GENUS
5293,BARNESIELLA
5294,LACHNOSPIRACEAE_GENUS
5295,NITROSOMONADACEAE_GENUS
5296,CHRISTENSENELLACEAE_R-7_GROUP
5297,DESULFOFABA
5298,PALUDIBACTERIUM
5301,STIGMATELLA
5302,DESULFOSPOROSINUS
5305,SULFURIFERULA
5306,GAMMAPROTEOBACTERIA_GENUS
5307,DESULFARCULACEAE_GENUS
5308,DERMABACTER
5309,HALIANGIUM
5310,VIRGIBACILLUS
5311,HALIANGIUM
5313,CALDILINEA
5315,GEMMATIMONAS
5316,SPIROCHAETA
5319,CHRISTENSENELLACEAE_R-7_GROUP
5320,PARAPREVOTELLA
5323,THAUMARCAEOTA_SCG_GENUS
5324,SYNTROPHOCOCCUS
5325,LEPTOTRICHIA
5326,DESULFOSARCINA
5329,GASTRANAEROPHILALES_GENUS
5330,OSCILLIBACTER
5332,SEDIMINIBACTERIUM
5334,RUMINICLOSTRIDIUM
5336,DEHALOGENIMONAS
5337,CHRISTENSENELLA
5338,VIBRIO
5339,SPHINGOBACTERIUM
5340,PSEUDOSPIRILLUM
5342,MICROBACTERIUM
5343,OSCILLIBACTER
5344,EISENBERGIELLA
5345,FIBROBACTERES_GENUS
5348,DESULFOTOMACULUM
5349,LACHNOSPIRACEAE_GENUS
5350,BARNESIELLA
5354,LACHNOCLOSTRIDIUM
5355,ANAEROFILUM
5356,GLUTAMICIBACTER
5357,LACHNOSPIRACEAE_NK3A20_GROUP
5358,LACHNOSPIRACEAE_NK3A20_GROUP
5359,COHNELLA
5360,SOLOBACTERIUM
5361,COXIELLACEAE_GENUS
5364,HIRSCHIA
5365,LACHNOCLOSTRIDIUM
5368,LACHNOSPIRACEAE_NK3A20_GROUP
5371,IGNAVIBACTERIALES_PHOS-HE36_GENUS
5372,RUMINOCOCCACEAE_GENUS
5373,LACHNOSPIRACEAE_GENUS
5375,LACHNOSPIRACEAE_UCG-005
5377,RUMINOCOCCACEAE_GENUS
5378,RUMINOCOCCACEAE_GENUS
5379,RUMINOCOCCACEAE_GENUS
5380,OSCILLIBACTER
5384,PALUDIBACULUM
5385,RUMINOCOCCACEAE_GENUS
5387,PREVOTELLA
5388,PORPHYROMONAS
5389,RHODOPIRELLULA
5392,OXOBACTER
5393,HALISCOMENOBACTER
5394,HALISCOMENOBACTER
5395,HALISCOMENOBACTER
5396,RHODOSPIRILLACEAE_GENUS
5397,ANAEROSALIBACTER
5398,SPHINGOBACTERIUM
5402,GASTRANAEROPHILALES_GENUS
5403,MYCETOCOLA
5404,PEPTONIPHILUS
5405,BELNAPIA
5406,GASTRANAEROPHILALES_GENUS
5407,ERYSIPELOTHRIX
5411,COHNELLA
5413,LACHNOSPIRACEAE_GENUS
5415,CHRYSEOBACTERIUM
5416,BERGERIELLA
5417,ARCTICIBACTER
5420,LACHNOSPIRACEAE_NK4A136_GROUP
5421,RUMINOCOCCACEAE_GENUS
5423,TYZZERELLA
5424,CHRISTENSENELLACEAE_R-7_GROUP
5425,ACIDOTHERMUS
5426,CHRISTENSENELLACEAE_R-7_GROUP
5428,ECTOTHIORHODOSPIRACEAE_GENUS
5429,CORIOBACTERIACEAE_GENUS
5431,MARINOMONAS
5432,PSYCHROBACTER
5433,ELUSIMICROBIUM
5434,DESULFOMONILE
5435,DEHALOGENIMONAS
5436,GEMMATIMONAS
5437,PHREATOBACTER
5440,GAIELLA
5441,THIOPROFUNDUM
5442,LACTOBACILLUS
5443,WILLIAMSIA
5445,HALIANGIUM
5446,FERRUGINIBACTER
5447,DEFERRIBACTERES_GENUS
5452,HIPPEA
5454,RUMINOCOCCACEAE_GENUS
5457,RUMINOCOCCACEAE_GENUS
5458,RUMINOCOCCACEAE_GENUS
5459,ANAEROFILUM
5460,ROSEIFLEXUS
5461,RUMINOCOCCACEAE_GENUS
5463,RUMINOCOCCACEAE_GENUS
5464,ANAEROFILUM
5465,SPOROBACTER
5466,RUMINOCOCCACEAE_GENUS
5467,SPOROBACTER
5468,PEPTONIPHILUS
5469,DESULFITIBACTER
5470,HELCOCOCCUS
5471,SACCHAROFERMENTANS
5474,VIBRIO
5476,ANAEROBACTERIUM
5477,ACETANAEROBACTERIUM
5478,MUCILAGINIBACTER
5479,TENACIBACULUM
5480,[EUBACTERIUM]_COPROSTANOLIGENES_GROUP
5481,[EUBACTERIUM]_COPROSTANOLIGENES_GROUP
5482,ANAEROBACTERIUM
5483,CATENISPHAERA
5484,BACTEROIDALES_GENUS
5485,CYANOBIUM
5487,BETAPROTEOBACTERIA_GENUS
5489,TERRIMONAS
5490,STELLA
5491,ALLOPREVOTELLA
5492,TYZZERELLA
5493,DESULFOSPOROSINUS
5494,DEFLUVIITALEACEAE_GENUS
5495,BARNESIELLA
5496,PSEUDOMONAS
5497,RHODOSPIRILLACEAE_GENUS
5500,GEMMATIMONAS
5501,NATRONINCOLA
5502,DONGIA
5504,ERYSIPELOTHRIX
5505,NATRONOBACILLUS
5506,HYPHOMICROBIUM
5507,DONGIA
5508,CATENISPHAERA
5509,ELUSIMICROBIUM
5513,CALDILINEA
5514,CLOSTRIDIALES_VADINBB60_GROUP_GENUS
5515,POLYMORPHOBACTER
5518,ANAEROFILUM
5519,TYZZERELLA
5520,ANAEROFILUM
5521,RUBRICOCCUS
5522,STELLA
5524,BARNESIELLA
5526,FLAVOBACTERIACEAE_GENUS
5528,CHLOROBIALES_OPB56_GENUS
5529,LACTOBACILLUS
5530,THIOHALOMONAS
5531,PAENIBACILLUS
5532,CYANOTHECE
5533,ECTOTHIORHODOSPIRACEAE_GENUS
5534,PSEUDOMONAS
5536,OLIGOFLEXALES_0319-6G20_GENUS
5537,MICROBACTERIUM
5538,CHLOROBIALES_SJA-28_GENUS
5539,PAENIBACILLUS
5540,SINIBACILLUS
5541,ACTINOMYCES
5542,CHRISTENSENELLA
5543,MYCOBACTERIUM
5544,DESULFOVIBRIO
5546,BACILLUS
5547,BREVIBACTERIUM
5548,HALIOGLOBUS
5549,MUCINIVORANS
5550,FONTIMONAS
5553,NOCARDIOIDES
5554,SPONGIIBACTER
5555,SPONGIIMONAS
5557,CATENISPHAERA
5558,CLOSTRIDIUM
5559,CLOSTRIDIUM
5562,ROBINSONIELLA
5563,THERMOANAEROBACTERACEAE_GENUS
5564,LACHNOCLOSTRIDIUM
5565,PSEUDARCICELLA
5567,BARNESIELLA
5568,PEDIOCOCCUS
5569,JANIBACTER
5570,GEMMATIMONAS
5573,CHRYSEOBACTERIUM
5574,PAENIBACILLUS
5577,KTEDONOBACTER
5578,SACCHARIBACTERIA_GENUS
5579,HYDROTALEA
5581,HYDROGENOPHILACEAE_GENUS
5582,MOLLICUTES_NB1-N_GENUS
5583,MOLLICUTES_NB1-N_GENUS
5584,PAENIBACILLUS
5585,PEPTOCOCCACEAE_GENUS
5586,FIRMICUTES_GENUS
5587,GEMMATIMONADETES_GENUS
5589,ACIDOTHERMUS
5590,THERMOANAEROBACULUM
5591,BACILLUS
5594,PHASELICYSTIS
5595,GRACILIBACTERIA_GENUS
5596,SPHINGOBACTERIUM
5597,FLAVISOLIBACTER
5599,FERRUGINIBACTER
5600,BLAUTIA
5601,SOLIMONAS
5603,SPORICHTHYA
5604,SPOROBACTER
5605,THIOLAMPROVUM
5606,FERRIPHASELUS
5609,SPHINGOBACTERIUM
5610,BUTYRICIMONAS
5611,RHODOPLANES
5613,GEORGENIA
5614,BACILLUS
5616,GEMMATIMONAS
5618,BARNESIELLA
5619,DEVOSIA
5620,FIBROBACTERES_GENUS
5621,BLAUTIA
5622,SANDARACINUS
5623,SANDARACINUS
5624,ACIDITERRIMONAS
5625,GEOTHRIX
5626,SANDARACINUS
5629,SYNTROPHOBACTER
5630,ROSEOMONAS
5631,CHRYSEOBACTERIUM
5632,CAPNOCYTOPHAGA
5635,ROSEIVIRGA
5636,CLOSTRIDIA_M55-D21_GENUS
5637,OCEANOSPIRILLALES_GENUS
5639,SPHINGOBACTERIUM
5640,HYPHOMICROBIUM
5641,PARCUBACTERIA_GENUS
5642,CLOSTRIDIALES_VADINBB60_GROUP_GENUS
5643,BLAUTIA
5644,RHODOBLASTUS
5645,COLLINSELLA
5646,LACTOBACILLUS
5647,BACILLUS
5648,LACTOBACILLUS
5649,ATOPOBIUM
5650,FUSIBACTER
5651,PARASUTTERELLA
5652,ECTOTHIORHODOSPIRACEAE_GENUS
5654,ACTINOMYCES
5655,SELENOMONAS
5656,WILLIAMSIA
5659,CHRYSEOBACTERIUM
5660,PLANIFILUM
5661,PYRINOMONAS
5662,YERSINIA
5663,PEPTOCOCCACEAE_GENUS
5664,ELUSIMICROBIUM
5665,CAMPYLOBACTER
5667,ECTOTHIORHODOSPIRA
5668,TERRIMONAS
5669,MICROBACTERIUM
5671,PROSTHECOBACTER
5672,METHYLOCEANIBACTER
5674,[EUBACTERIUM]_NODATUM_GROUP
5675,GEOTHRIX
5676,ORIBACTERIUM
5677,BACTEROIDES
5680,COPROTHERMOBACTER
5681,GOTTSCHALKIA
5682,TREPONEMA
5683,SPIROCHAETA
5684,ACIDIPILA
5685,DEVOSIA
5686,HYDROTALEA
5687,SPIROCHAETA
5688,SPIROCHAETA
5689,ANAEROVORAX
5690,SPOROLACTOBACILLUS
5691,PEPTOCOCCACEAE_GENUS
5692,TINDALLIA
5693,ASTICCACAULIS
5694,RUMINOCOCCACEAE_UCG-012
5695,DOLOSICOCCUS
5696,FLAVOBACTERIUM
5698,DELTAPROTEOBACTERIA_GENUS
5699,CLOSTRIDIALES_VADINBB60_GROUP_GENUS
5700,GEORGENIA
5701,METHYLOPHAGA
5702,BACILLUS
5703,FLAVOBACTERIUM
5706,DELTAPROTEOBACTERIA_GENUS
5707,CATENISPHAERA
5711,RHIZOMICROBIUM
5712,CORALIOMARGARITA
5714,SINGULISPHAERA
5715,CLOSTRIDIUM
5716,CHRYSEOBACTERIUM
5717,PSEUDOALTEROMONAS
5719,ANAEROVIRGULA
5720,LEGIONELLA
5721,LEEUWENHOEKIELLA
5722,SALINISPHAERACEAE_GENUS
5723,SHINELLA
5724,FINEGOLDIA
5726,SOLIRUBROBACTER
5727,ACIDIPILA
5728,ANAEROTRUNCUS
5729,ANAEROTRUNCUS
5730,PROSTHECOBACTER
5731,INTESTINIBACTER
5732,PEPTONIPHILACEAE_GENUS
5733,SALINIREPENS
5734,DESULFATIGLANS
5736,CLOSTRIDIALES_GENUS
5737,ECTOTHIORHODOSPIRA
5738,MURIMONAS
5741,ECTOTHIORHODOSPIRACEAE_GENUS
5743,NEVSKIA
5744,PREVOTELLA
5746,RUMINOCOCCACEAE_GENUS
5747,RUMINOFILIBACTER
5748,SACCHAROFERMENTANS
5749,SACCHAROFERMENTANS
5750,FINEGOLDIA
5751,RUMINOCOCCACEAE_GENUS
5753,TISSIERELLA
5754,PEPTONIPHILUS
5755,LACHNOSPIRACEAE_GENUS
5756,PARABACTEROIDES
5757,GEMMATIMONADETES_GENUS
5758,FACKLAMIA
5759,FINEGOLDIA
5760,SPOROMUSA
5762,RUMINOCOCCACEAE_GENUS
5763,GASTRANAEROPHILALES_GENUS
5764,BARNESIELLA
5765,ACIDIPILA
5766,HELCOCOCCUS
5767,MOLLICUTES_NB1-N_GENUS
5768,MOLLICUTES_NB1-N_GENUS
5769,SACCHAROFERMENTANS
5770,BACILLUS
5771,CLOSTRIDIUM
5772,[EUBACTERIUM]_NODATUM_GROUP
5773,BACILLUS
5774,SYNTROPHOMONAS
5775,FINEGOLDIA
5776,CHRYSEOBACTERIUM
5777,[EUBACTERIUM]_NODATUM_GROUP
5778,CECEMBIA
5779,RUMINOCOCCACEAE_GENUS
5780,CATENISPHAERA
5783,BACTEROIDETES_SB-5_GENUS
5785,TISSIERELLA
5787,LYSINIBACILLUS
5791,SACCHAROFERMENTANS
5792,FINEGOLDIA
5793,RUMINOCOCCACEAE_GENUS
5795,[EUBACTERIUM]_OXIDOREDUCENS_GROUP
5796,TISSIERELLA
5797,SPHAEROCHAETA
5799,ACIDIPILA
5800,CLOSTRIDIISALIBACTER
5801,FINEGOLDIA
5802,CLOSTRIDIISALIBACTER
5803,CHRYSEOBACTERIUM
5804,RUMINOCOCCACEAE_GENUS
5807,FINEGOLDIA
5808,BACILLUS
5810,PEPTONIPHILUS
5811,GEMMATIMONADETES_GENUS
5812,FRETIBACTERIUM
5813,PEDOBACTER
5816,RHIZOBIALES_GENUS
5817,OSCILLOCHLORIS
5818,CLOSTRIDIISALIBACTER
5819,CLOSTRIDIISALIBACTER
5820,GEMMIGER
5821,ANAEROFUSTIS
